file,class,type,dit,lcom*,DIT<5,%DIT<5,lcom*<0.2,%lcom*<0.2
\jfreechart\src\test\java\org\jfree\chart\renderer\xy\DeviationRendererTest.java,org.jfree.chart.renderer.xy.DeviationRendererTest,class,1,0,1,,1,
\jfreechart\src\test\java\org\jfree\chart\axis\DateAxisTest.java,org.jfree.chart.axis.DateAxisTest$MyDateAxis,innerclass,2,1,1,,0,
\jfreechart\src\main\java\org\jfree\data\xy\NormalizedMatrixSeries.java,org.jfree.data.xy.NormalizedMatrixSeries,class,3,0.5555556,1,,0,
\jfreechart\src\main\java\org\jfree\data\general\PieDataset.java,org.jfree.data.general.PieDataset,interface,1,0,1,,1,
\jfreechart\src\test\java\org\jfree\chart\plot\XYPlotTest.java,org.jfree.chart.plot.XYPlotTest,class,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\chart\entity\FlowEntity.java,org.jfree.chart.entity.FlowEntity,class,2,0,1,,1,
\jfreechart\src\main\java\org\jfree\chart\axis\AxisLocation.java,org.jfree.chart.axis.AxisLocation,enum,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\chart\util\StringUtils.java,org.jfree.chart.util.StringUtils,class,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\chart\event\ChartProgressEvent.java,org.jfree.chart.event.ChartProgressEvent,class,1,0.5714286,1,,0,
\jfreechart\src\main\java\org\jfree\data\general\KeyedValues2DDataset.java,org.jfree.data.general.KeyedValues2DDataset,interface,1,0,1,,1,
\jfreechart\src\test\java\org\jfree\chart\plot\dial\DialPlotTest.java,org.jfree.chart.plot.dial.DialPlotTest,class,1,0.4,1,,0,
\jfreechart\src\test\java\org\jfree\chart\StackedBarChartTest.java,org.jfree.chart.StackedBarChartTest,class,1,0.16666667,1,,1,
\jfreechart\src\test\java\org\jfree\chart\annotations\XYImageAnnotationTest.java,org.jfree.chart.annotations.XYImageAnnotationTest,class,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\chart\labels\BoxAndWhiskerXYToolTipGenerator.java,org.jfree.chart.labels.BoxAndWhiskerXYToolTipGenerator,class,3,0.875,1,,0,
\jfreechart\src\test\java\org\jfree\chart\renderer\RendererUtilsTest.java,org.jfree.chart.renderer.RendererUtilsTest,class,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\data\statistics\DefaultStatisticalCategoryDataset.java,org.jfree.data.statistics.DefaultStatisticalCategoryDataset,class,2,0.8153846,1,,0,
\jfreechart\src\test\java\org\jfree\chart\plot\MeterIntervalTest.java,org.jfree.chart.plot.MeterIntervalTest,class,1,0,1,,1,
\jfreechart\src\test\java\org\jfree\chart\renderer\category\BoxAndWhiskerRendererTest.java,org.jfree.chart.renderer.category.BoxAndWhiskerRendererTest,class,1,0,1,,1,
\jfreechart\src\test\java\org\jfree\data\statistics\MeanAndStandardDeviationTest.java,org.jfree.data.statistics.MeanAndStandardDeviationTest,class,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\chart\plot\compass\LineNeedle.java,org.jfree.chart.plot.compass.LineNeedle,class,2,1,1,,0,
\jfreechart\src\main\java\org\jfree\data\category\IntervalCategoryDataset.java,org.jfree.data.category.IntervalCategoryDataset,interface,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\chart\plot\PlotState.java,org.jfree.chart.plot.PlotState,class,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\data\time\Year.java,org.jfree.data.time.Year,class,2,0.81578946,1,,0,
\jfreechart\src\test\java\org\jfree\chart\plot\dial\StandardDialFrameTest.java,org.jfree.chart.plot.dial.StandardDialFrameTest,class,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\chart\Drawable.java,org.jfree.chart.Drawable,interface,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\chart\legend\LegendRenderingOrder.java,org.jfree.chart.legend.LegendRenderingOrder,enum,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\chart\plot\pie\PieLabelRecord.java,org.jfree.chart.plot.pie.PieLabelRecord,class,1,0.7421875,1,,0,
\jfreechart\src\test\java\org\jfree\chart\LegendItemCollectionTest.java,org.jfree.chart.LegendItemCollectionTest,class,1,0,1,,1,
\jfreechart\src\test\java\org\jfree\chart\renderer\category\AbstractCategoryItemRendererTest.java,org.jfree.chart.renderer.category.AbstractCategoryItemRendererTest,class,1,0,1,,1,
\jfreechart\src\test\java\org\jfree\data\time\FixedMillisecondTest.java,org.jfree.data.time.FixedMillisecondTest,class,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\chart\renderer\xy\XYAreaRenderer.java,org.jfree.chart.renderer.xy.XYAreaRenderer$XYAreaRendererState,innerclass,3,0,1,,1,
\jfreechart\src\main\java\org\jfree\chart\plot\pie\PieLabelLinkStyle.java,org.jfree.chart.plot.pie.PieLabelLinkStyle,enum,1,0,1,,1,
\jfreechart\src\test\java\org\jfree\chart\block\BlockBorderTest.java,org.jfree.chart.block.BlockBorderTest,class,1,0,1,,1,
\jfreechart\src\test\java\org\jfree\chart\labels\StandardCategorySeriesLabelGeneratorTest.java,org.jfree.chart.labels.StandardCategorySeriesLabelGeneratorTest,class,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\chart\api\RectangleInsets.java,org.jfree.chart.api.RectangleInsets,class,1,0.7635469,1,,0,
\jfreechart\src\main\java\org\jfree\chart\imagemap\ToolTipTagFragmentGenerator.java,org.jfree.chart.imagemap.ToolTipTagFragmentGenerator,interface,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\chart\date\SerialDate.java,org.jfree.chart.date.SerialDate,class,1,0.9780371,1,,0,
\jfreechart\src\main\java\org\jfree\data\xy\XIntervalDataItem.java,org.jfree.data.xy.XIntervalDataItem,class,2,0,1,,1,
\jfreechart\src\test\java\org\jfree\chart\AreaChartTest.java,org.jfree.chart.AreaChartTest,class,1,0.16666667,1,,1,
\jfreechart\src\main\java\org\jfree\chart\renderer\xy\XYBubbleRenderer.java,org.jfree.chart.renderer.xy.XYBubbleRenderer,class,3,0.6571428,1,,0,
\jfreechart\src\test\java\org\jfree\chart\TimeSeriesChartTest.java,org.jfree.chart.TimeSeriesChartTest$LocalListener,innerclass,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\chart\axis\DateTickUnit.java,org.jfree.chart.axis.DateTickUnit,class,2,0.7254903,1,,0,
\jfreechart\src\main\java\org\jfree\data\flow\NodeKey.java,org.jfree.data.flow.NodeKey,class,1,0.5238095,1,,0,
\jfreechart\src\main\java\org\jfree\chart\renderer\xy\XYSplineRenderer.java,org.jfree.chart.renderer.xy.XYSplineRenderer$XYSplineState,innerclass,4,0,1,,1,
\jfreechart\src\main\java\org\jfree\chart\annotations\XYBoxAnnotation.java,org.jfree.chart.annotations.XYBoxAnnotation,class,3,0.625,1,,0,
\jfreechart\src\test\java\org\jfree\chart\renderer\RendererChangeDetector.java,org.jfree.chart.renderer.RendererChangeDetector,class,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\chart\plot\dial\DialCap.java,org.jfree.chart.plot.dial.DialCap,class,2,0.6375,1,,0,
\jfreechart\src\test\java\org\jfree\chart\labels\StandardXYToolTipGeneratorTest.java,org.jfree.chart.labels.StandardXYToolTipGeneratorTest,class,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\data\xy\TableXYDataset.java,org.jfree.data.xy.TableXYDataset,interface,1,0,1,,1,
\jfreechart\src\test\java\org\jfree\chart\axis\LogarithmicAxisTest.java,org.jfree.chart.axis.LogarithmicAxisTest$MyLogarithmicAxis,innerclass,2,0,1,,1,
\jfreechart\src\test\java\org\jfree\data\time\DayTest.java,org.jfree.data.time.DayTest,class,1,0,1,,1,
\jfreechart\src\test\java\org\jfree\data\statistics\SimpleHistogramBinTest.java,org.jfree.data.statistics.SimpleHistogramBinTest,class,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\chart\plot\Pannable.java,org.jfree.chart.plot.Pannable,interface,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\data\gantt\GanttCategoryDataset.java,org.jfree.data.gantt.GanttCategoryDataset,interface,1,0,1,,1,
\jfreechart\src\test\java\org\jfree\data\statistics\StatisticsTest.java,org.jfree.data.statistics.StatisticsTest,class,1,0.9166667,1,,0,
\jfreechart\src\test\java\org\jfree\data\time\MinuteTest.java,org.jfree.data.time.MinuteTest,class,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\chart\swing\editor\DefaultPlotEditor.java,org.jfree.chart.swing.editor.DefaultPlotEditor,class,5,0.8512111,0,,0,
\jfreechart\src\test\java\org\jfree\chart\annotations\XYBoxAnnotationTest.java,org.jfree.chart.annotations.XYBoxAnnotationTest,class,1,0,1,,1,
\jfreechart\src\test\java\org\jfree\chart\plot\dial\DialBackgroundTest.java,org.jfree.chart.plot.dial.DialBackgroundTest,class,1,0,1,,1,
\jfreechart\src\test\java\org\jfree\chart\plot\dial\DialValueIndicatorTest.java,org.jfree.chart.plot.dial.DialValueIndicatorTest,class,1,0,1,,1,
\jfreechart\src\test\java\org\jfree\chart\plot\pie\PieLabelRecordTest.java,org.jfree.chart.plot.pie.PieLabelRecordTest,class,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\chart\renderer\GrayPaintScale.java,org.jfree.chart.renderer.GrayPaintScale,class,1,0.4333333,1,,0,
\jfreechart\src\main\java\org\jfree\data\KeyedObject.java,org.jfree.data.KeyedObject,class,1,0.52380955,1,,0,
\jfreechart\src\test\java\org\jfree\data\xy\XYIntervalSeriesTest.java,org.jfree.data.xy.XYIntervalSeriesTest,class,1,0.6923077,1,,0,
\jfreechart\src\test\java\org\jfree\chart\renderer\category\GanttRendererTest.java,org.jfree.chart.renderer.category.GanttRendererTest,class,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\data\general\DatasetChangeEvent.java,org.jfree.data.general.DatasetChangeEvent,class,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\data\statistics\BoxAndWhiskerXYDataset.java,org.jfree.data.statistics.BoxAndWhiskerXYDataset,interface,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\data\general\SeriesChangeListener.java,org.jfree.data.general.SeriesChangeListener,interface,1,0,1,,1,
\jfreechart\src\test\java\org\jfree\chart\plot\dial\ArcDialFrameTest.java,org.jfree.chart.plot.dial.ArcDialFrameTest,class,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\chart\axis\TickType.java,org.jfree.chart.axis.TickType,enum,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\data\category\DefaultCategoryDataset.java,org.jfree.data.category.DefaultCategoryDataset,class,2,0.58,1,,0,
\jfreechart\src\test\java\org\jfree\chart\renderer\category\LineAndShapeRendererTest.java,org.jfree.chart.renderer.category.LineAndShapeRendererTest,class,1,0,1,,1,
\jfreechart\src\test\java\org\jfree\data\gantt\TaskTest.java,org.jfree.data.gantt.TaskTest,class,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\data\general\KeyedValuesDataset.java,org.jfree.data.general.KeyedValuesDataset,interface,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\data\time\Week.java,org.jfree.data.time.Week,class,2,0.76000005,1,,0,
\jfreechart\src\main\java\org\jfree\chart\entity\PieSectionEntity.java,org.jfree.chart.entity.PieSectionEntity,class,2,0.65,1,,0,
\jfreechart\src\main\java\org\jfree\data\xy\VectorSeries.java,org.jfree.data.xy.VectorSeries,class,3,0,1,,1,
\jfreechart\src\main\java\org\jfree\chart\axis\CompassFormat.java,org.jfree.chart.axis.CompassFormat,class,3,0.71428573,1,,0,
\jfreechart\src\main\java\org\jfree\chart\swing\AbstractOverlay.java,org.jfree.chart.swing.AbstractOverlay,class,1,0.2,1,,0,
\jfreechart\src\main\java\org\jfree\data\general\DefaultKeyedValuesDataset.java,org.jfree.data.general.DefaultKeyedValuesDataset,class,3,NaN,1,,0,
\jfreechart\src\main\java\org\jfree\chart\event\PlotChangeListener.java,org.jfree.chart.event.PlotChangeListener,interface,1,0,1,,1,
\jfreechart\src\test\java\org\jfree\chart\renderer\xy\StandardXYBarPainterTest.java,org.jfree.chart.renderer.xy.StandardXYBarPainterTest,class,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\data\general\Series.java,org.jfree.data.general.Series,class,1,0.7692308,1,,0,
\jfreechart\src\main\java\org\jfree\chart\plot\compass\MiddlePinNeedle.java,org.jfree.chart.plot.compass.MiddlePinNeedle,class,2,1,1,,0,
\jfreechart\src\test\java\org\jfree\chart\plot\DefaultDrawingSupplierTest.java,org.jfree.chart.plot.DefaultDrawingSupplierTest,class,1,0,1,,1,
\jfreechart\src\test\java\org\jfree\data\time\TimeSeriesTest.java,org.jfree.data.time.TimeSeriesTest,class,1,0.8863637,1,,0,
\jfreechart\src\test\java\org\jfree\chart\axis\MonthDateFormatTest.java,org.jfree.chart.axis.MonthDateFormatTest,class,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\chart\plot\compass\ArrowNeedle.java,org.jfree.chart.plot.compass.ArrowNeedle,class,2,0.6,1,,0,
\jfreechart\src\test\java\org\jfree\chart\block\LabelBlockTest.java,org.jfree.chart.block.LabelBlockTest,class,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\chart\internal\ShapeUtils.java,org.jfree.chart.internal.ShapeUtils,class,1,0.9047619,1,,0,
\jfreechart\src\test\java\org\jfree\chart\labels\SymbolicXYItemLabelGeneratorTest.java,org.jfree.chart.labels.SymbolicXYItemLabelGeneratorTest,class,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\chart\plot\DrawingSupplier.java,org.jfree.chart.plot.DrawingSupplier,interface,1,0,1,,1,
\jfreechart\src\test\java\org\jfree\data\general\IntervalDataItem.java,org.jfree.data.general.IntervalDataItem,class,1,0.5,1,,0,
\jfreechart\src\main\java\org\jfree\chart\axis\MonthDateFormat.java,org.jfree.chart.axis.MonthDateFormat,class,3,0.7,1,,0,
\jfreechart\src\test\java\org\jfree\data\xy\VectorSeriesTest.java,org.jfree.data.xy.VectorSeriesTest,class,1,0.7083333,1,,0,
\jfreechart\src\main\java\org\jfree\chart\axis\StandardTickUnitSource.java,org.jfree.chart.axis.StandardTickUnitSource,class,1,0.6666667,1,,0,
\jfreechart\src\main\java\org\jfree\chart\urls\StandardCategoryURLGenerator.java,org.jfree.chart.urls.StandardCategoryURLGenerator,class,1,0.53571427,1,,0,
\jfreechart\src\main\java\org\jfree\chart\plot\IntervalMarker.java,org.jfree.chart.plot.IntervalMarker,class,2,0.72727275,1,,0,
\jfreechart\src\test\java\org\jfree\chart\labels\IntervalCategoryItemLabelGeneratorTest.java,org.jfree.chart.labels.IntervalCategoryItemLabelGeneratorTest,class,1,0,1,,1,
\jfreechart\src\test\java\org\jfree\chart\title\ShortTextTitleTest.java,org.jfree.chart.title.ShortTextTitleTest,class,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\chart\renderer\xy\StandardXYBarPainter.java,org.jfree.chart.renderer.xy.StandardXYBarPainter,class,1,0,1,,1,
\jfreechart\src\test\java\org\jfree\chart\ChartRenderingInfoTest.java,org.jfree.chart.ChartRenderingInfoTest,class,1,0,1,,1,
\jfreechart\src\test\java\org\jfree\chart\plot\ValueMarkerTest.java,org.jfree.chart.plot.ValueMarkerTest,class,1,0.6428572,1,,0,
\jfreechart\src\test\java\org\jfree\chart\annotations\XYDrawableAnnotationTest.java,org.jfree.chart.annotations.XYDrawableAnnotationTest,class,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\chart\annotations\CategoryLineAnnotation.java,org.jfree.chart.annotations.CategoryLineAnnotation,class,2,0.6992482,1,,0,
\jfreechart\src\main\java\org\jfree\chart\api\Layer.java,org.jfree.chart.api.Layer,enum,1,0,1,,1,
\jfreechart\src\test\java\org\jfree\data\time\TimePeriodValuesTest.java,org.jfree.data.time.TimePeriodValuesTest,class,1,0.8333333,1,,0,
\jfreechart\src\main\java\org\jfree\chart\internal\Args.java,org.jfree.chart.internal.Args,class,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\chart\axis\CategoryLabelWidthType.java,org.jfree.chart.axis.CategoryLabelWidthType,enum,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\chart\axis\LogAxis.java,org.jfree.chart.axis.LogAxis,class,3,0.8607143,1,,0,
